p_value,timing
4.119014739990234375e-01,8.656716346740722656e-02
5.000000000000000000e-01,9.767699241638183594e-02
5.000000000000000000e-01,9.661841392517089844e-02
1.000000000000000000e+00,1.741487026214599609e+00
1.000000000000000000e+00,8.978080749511718750e-02
1.000000000000000000e+00,1.079741263389587402e+01
4.119014739990234375e-01,8.730196952819824219e-02
5.000000000000000000e-01,9.990692138671875000e-02
5.000000000000000000e-01,1.014983654022216797e-01
1.000000000000000000e+00,1.761516094207763672e+00
1.000000000000000000e+00,8.898305892944335938e-02
1.000000000000000000e+00,1.050128865242004395e+01
4.119014739990234375e-01,8.991789817810058594e-02
5.000000000000000000e-01,9.832406044006347656e-02
5.000000000000000000e-01,9.776139259338378906e-02
1.000000000000000000e+00,1.713551998138427734e+00
1.000000000000000000e+00,8.905887603759765625e-02
1.000000000000000000e+00,1.047572302818298340e+01
4.119014739990234375e-01,9.172248840332031250e-02
5.000000000000000000e-01,1.170351505279541016e-01
5.000000000000000000e-01,1.243851184844970703e-01
1.000000000000000000e+00,2.096678495407104492e+00
1.000000000000000000e+00,1.043705940246582031e-01
1.000000000000000000e+00,1.227189564704895020e+01
4.119014739990234375e-01,1.039159297943115234e-01
5.000000000000000000e-01,1.130666732788085938e-01
5.000000000000000000e-01,1.137499809265136719e-01
1.000000000000000000e+00,1.973016738891601562e+00
1.000000000000000000e+00,1.043307781219482422e-01
1.000000000000000000e+00,1.221508860588073730e+01
4.119014739990234375e-01,1.012289524078369141e-01
5.000000000000000000e-01,1.209931373596191406e-01
5.000000000000000000e-01,1.153001785278320312e-01
1.000000000000000000e+00,2.012340545654296875e+00
1.000000000000000000e+00,1.152687072753906250e-01
1.000000000000000000e+00,1.255287528038024902e+01
4.119014739990234375e-01,1.013669967651367188e-01
5.000000000000000000e-01,1.138365268707275391e-01
5.000000000000000000e-01,1.129302978515625000e-01
1.000000000000000000e+00,1.967280626296997070e+00
1.000000000000000000e+00,1.051034927368164062e-01
1.000000000000000000e+00,1.248576855659484863e+01
4.119014739990234375e-01,1.005036830902099609e-01
5.000000000000000000e-01,1.127238273620605469e-01
5.000000000000000000e-01,1.222264766693115234e-01
1.000000000000000000e+00,1.975961923599243164e+00
1.000000000000000000e+00,1.050276756286621094e-01
1.000000000000000000e+00,1.250441527366638184e+01
4.119014739990234375e-01,1.036725044250488281e-01
5.000000000000000000e-01,1.121404170989990234e-01
5.000000000000000000e-01,1.164770126342773438e-01
3.790620937906209464e-01,1.989475727081298828e+00
3.759624037596240309e-01,1.044459342956542969e-01
3.862613738626137216e-01,1.405482196807861328e+01
2.517223358154296875e-01,1.077954769134521484e-01
4.007348442921053744e-01,1.196434497833251953e-01
3.384147091986119404e-01,1.200428009033203125e-01
1.000000000000000000e+00,2.038898468017578125e+00
1.000000000000000000e+00,9.952521324157714844e-02
1.000000000000000000e+00,1.291267943382263184e+01
4.119014739990234375e-01,9.085106849670410156e-02
5.000000000000000000e-01,1.017494201660156250e-01
5.000000000000000000e-01,1.032655239105224609e-01
1.000000000000000000e+00,1.811313629150390625e+00
1.000000000000000000e+00,9.255456924438476562e-02
1.000000000000000000e+00,1.097284007072448730e+01
4.119014739990234375e-01,8.974742889404296875e-02
5.000000000000000000e-01,1.037001609802246094e-01
5.000000000000000000e-01,1.040358543395996094e-01
1.000000000000000000e+00,1.764205932617187500e+00
1.000000000000000000e+00,8.828091621398925781e-02
1.000000000000000000e+00,1.043557810783386230e+01
4.119014739990234375e-01,9.082365036010742188e-02
5.000000000000000000e-01,1.011765003204345703e-01
5.000000000000000000e-01,9.522747993469238281e-02
1.000000000000000000e+00,1.694946289062500000e+00
1.000000000000000000e+00,8.845806121826171875e-02
1.000000000000000000e+00,1.048702597618103027e+01
4.119014739990234375e-01,8.500599861145019531e-02
5.000000000000000000e-01,9.680294990539550781e-02
5.000000000000000000e-01,9.477567672729492188e-02
1.000000000000000000e+00,1.751593112945556641e+00
1.000000000000000000e+00,9.955239295959472656e-02
1.000000000000000000e+00,1.209635925292968750e+01
